Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
14208,190,2.0,44.00004728333615,26.903124985192694,6.0,4,10.0,1966,0.0,B,B,30,7538,87,4702.0,5,5,B,380765.5435938293,0,1,0,1,0,1,0,1,0,1,0,1
9050,46,3.0,58.65050194629176,43.924558006656866,6.0,3,5.0,1971,0.188783766,B,B,31,6137,4,900.0,0,1,B,216927.2292362827,0,1,0,1,0,1,0,1,0,1,0,1
8584,21,1.0,31.57695483879641,17.824405295208226,6.0,5,5.0,1959,0.034331497,B,B,25,5487,3,900.0,0,4,B,136450.51699030946,0,1,0,1,0,1,0,1,0,1,0,1
5794,40,2.0,43.49047364714629,27.641030184951678,6.0,6,6.0,1966,0.210473241,B,B,11,2398,2,1994.0,3,0,B,211501.79222088927,0,1,0,1,0,1,0,1,0,1,0,1
10490,58,2.0,41.1803535673621,23.268717303773407,6.0,11,12.0,1968,0.14890389099999998,B,B,9,1952,1,1430.0,3,2,B,161374.72502505252,0,1,0,1,0,1,0,1,0,1,0,1
7223,84,1.0,31.754323165254878,21.101441313697066,6.0,3,5.0,1961,0.006076152,B,B,30,5285,0,645.0,6,6,B,153435.74909672458,0,1,0,1,0,1,0,1,0,1,0,1
1492,103,1.0,40.18955775139752,20.382858233574115,8.0,15,16.0,1984,0.014423114,B,B,19,3806,4,900.0,0,3,B,191780.8700329752,0,1,0,1,0,1,0,1,0,1,0,1
9352,21,2.0,40.30788564340145,22.530094823395547,6.0,2,12.0,1969,0.194489265,B,B,47,8004,3,125.0,3,5,B,167093.79371766857,0,1,0,1,0,1,0,1,0,1,0,1
9566,1,1.0,38.78743628387637,32.78126,6.0,3,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,137137.59378312962,0,1,0,1,0,1,0,1,0,1,0,1
7356,111,1.0,34.954981120181536,20.399459461751388,6.0,3,5.0,1964,0.1363303,B,B,30,6141,10,262.0,3,6,B,149134.4034825186,0,1,0,1,0,1,0,1,0,1,0,1
15582,27,1.0,46.98349475012456,32.78126,6.0,3,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,144064.58091485954,0,1,0,1,1,0,0,1,0,1,1,0
16592,27,1.0,36.05433097190668,34.29608218822709,6.0,15,17.0,2016,0.011654127,B,B,4,915,0,900.0,0,0,B,113608.08140578965,0,1,0,1,0,1,0,1,0,1,0,1
9889,130,3.0,55.887553746137456,34.87137985135737,6.0,2,16.0,1968,0.21843974,B,B,21,4472,6,1450.0,4,7,A,178896.7859058407,0,1,0,1,1,0,0,1,0,1,1,0
9446,11,1.0,36.692587324815975,19.545905462995968,7.0,7,14.0,2009,0.00016967599999999998,B,B,36,5992,0,900.0,1,1,B,176073.9256028816,0,1,0,1,0,1,0,1,0,1,0,1
4647,99,1.0,35.310185008603135,21.562016173836735,9.0,7,12.0,1970,0.033493708,B,B,66,10573,1,1322.0,3,8,B,159159.30832889755,0,1,0,1,0,1,0,1,0,1,0,1
3471,23,1.0,46.691679387819,32.78126,6.0,17,6.0,2016,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,143131.23619580493,0,1,0,1,0,1,0,1,0,1,0,1
10132,27,1.0,35.12068334678007,17.173668398981818,7.0,6,16.0,2006,0.041116354,B,B,53,14892,4,900.0,1,4,B,155896.62549008362,0,1,0,1,0,1,0,1,0,1,0,1
1757,6,1.0,43.2901466428289,32.78126,6.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,127778.62588787828,0,1,0,1,0,1,0,1,0,1,0,1
6051,9,1.0,44.591437420670054,23.25147503436507,8.0,11,14.0,1991,0.161531741,B,B,25,5648,1,30.0,2,4,B,143023.445536596,0,1,0,1,0,1,0,1,0,1,0,1
2222,1,2.0,68.51750785147054,64.51065079504315,6.0,3,24.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,207378.7665293656,0,1,0,1,0,1,0,1,0,1,0,1
10476,90,1.0,21.121278894174274,15.202619771565224,6.0,4,5.0,1964,0.265088676,B,B,37,5288,0,1937.0,3,2,B,113846.12376286971,0,1,0,1,0,1,0,1,0,1,0,1
1260,61,2.0,49.09072848090818,33.27262606642262,6.0,3,12.0,1981,0.300322518,B,B,52,10311,6,900.0,1,9,B,119367.4557962468,0,1,0,1,0,1,0,1,0,1,0,1
13768,88,2.0,56.677003325549364,31.13148174442958,8.0,9,12.0,1978,0.127375905,B,B,43,8429,3,900.0,3,9,B,218381.06704232318,0,1,0,1,0,1,0,1,0,1,0,1
5976,6,3.0,103.297932669777,32.78126,6.0,26,6.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,271249.5184009187,0,1,0,1,0,1,0,1,0,1,0,1
1090,6,2.0,70.98212254926109,32.78126,6.0,20,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,185979.68761977775,0,1,0,1,0,1,0,1,0,1,0,1
11421,1,1.0,44.666210357575025,32.78126,6.0,8,6.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,136841.2514548673,0,1,0,1,0,1,0,1,0,1,0,1
10392,48,3.0,82.15398757956234,51.77731696978255,8.0,10,15.0,2007,0.041124634,B,B,46,9515,5,900.0,1,10,B,409029.50547483406,0,1,0,1,0,1,0,1,0,1,0,1
6013,53,2.0,41.085074987195696,26.991751814765717,6.0,14,6.0,1972,0.049637257,B,B,34,7759,0,229.0,1,3,B,216505.67591236907,0,1,0,1,0,1,0,1,0,1,0,1
12035,56,1.0,39.13249015521167,28.18891881954612,8.0,8,17.0,1987,0.0,B,B,23,5067,4,900.0,2,6,B,228134.768246545,0,1,0,1,0,1,0,1,0,1,0,1
3406,30,2.0,55.38357899314497,32.78126,6.0,12,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,203826.5073264091,0,1,0,1,0,1,0,1,0,1,0,1
16410,27,1.0,41.78327326605026,41.25301751766285,6.0,8,12.0,2016,0.011654127,B,B,4,915,0,900.0,0,0,B,118352.51702308135,0,1,0,1,0,1,0,1,0,1,0,1
9336,90,1.0,40.53891985329339,20.35591886925892,8.0,7,16.0,1979,0.265088676,B,B,37,5288,0,1937.0,3,2,B,173409.5316562938,0,1,0,1,0,1,0,1,0,1,0,1
13490,88,2.0,46.81660886246973,28.82530744318465,6.0,5,12.0,1973,0.127375905,B,B,43,8429,3,900.0,3,9,B,205723.11859715296,0,1,0,1,0,1,0,1,0,1,0,1
16574,1,1.0,47.79553756158707,28.063487561587067,6.0,24,24.0,2016,0.007122317,B,B,1,264,0,900.0,0,1,B,165973.640315922,0,1,0,1,0,1,0,1,0,1,0,1
14396,58,1.0,35.269041824693545,22.079758512177307,6.0,9,9.0,1969,0.050755569,B,B,24,5469,1,145.0,0,1,B,164576.38233312007,0,1,0,1,0,1,0,1,0,1,0,1
4537,26,2.0,39.65223598191215,25.55072578626968,7.0,7,9.0,1965,0.0,B,B,36,6714,2,2672.0,0,2,B,188155.83811374853,0,1,0,1,0,1,0,1,0,1,0,1
13170,41,2.0,44.793882369924304,28.362624915128325,6.0,8,9.0,1968,0.175054867,B,B,36,10055,3,900.0,1,0,B,200377.7284718111,0,1,0,1,0,1,0,1,0,1,0,1
15054,18,1.0,41.39622340288766,24.000164660456658,8.0,15,6.0,1985,0.0,B,B,30,5562,0,900.0,0,5,A,192933.9248985056,0,1,0,1,1,0,0,1,0,1,1,0
5202,1,2.0,61.091859806973716,31.693568641816913,8.0,6,17.0,2013,0.007122317,B,B,1,264,0,900.0,0,1,B,96662.77403895457,0,1,0,1,0,1,0,1,0,1,0,1
3961,23,2.0,65.8329536451764,32.78126,6.0,11,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,193398.61374915,0,1,0,1,0,1,0,1,0,1,0,1
2356,85,3.0,62.92611260889215,38.19415706816279,6.0,10,6.0,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B,234825.1452802897,0,1,0,1,0,1,0,1,0,1,0,1
1042,27,3.0,83.68490795132242,83.45473978984727,10.0,3,10.0,2016,0.011654127,B,B,4,915,0,900.0,0,0,B,188696.258007986,0,1,0,1,0,1,0,1,0,1,0,1
11793,101,2.0,56.78021429756043,34.62613523388073,7.0,3,5.0,1959,0.225824954,A,B,41,6558,7,1548.0,3,2,B,245793.35284572534,1,0,0,1,0,1,1,0,0,1,0,1
9609,9,1.0,38.98190891576327,20.025315023062106,8.0,3,14.0,1992,0.161531741,B,B,25,5648,1,30.0,2,4,B,132233.09419053874,0,1,0,1,0,1,0,1,0,1,0,1
16120,8,1.0,34.18953201717644,19.238368050777364,6.0,6,6.0,1966,0.092290642,B,B,21,4346,2,165.0,1,2,B,149242.53059124632,0,1,0,1,0,1,0,1,0,1,0,1
10079,59,1.0,48.23274096357289,28.500690963572886,6.0,15,17.0,2017,0.019508796,B,B,37,7687,11,176.0,5,5,B,207086.63730729296,0,1,0,1,0,1,0,1,0,1,0,1
5750,62,1.0,36.478381601503784,32.78126,6.0,20,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,118663.19686922127,0,1,0,1,1,0,0,1,0,1,1,0
14974,22,1.0,38.520283006419355,32.78126,6.0,19,20.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,137778.6626264968,0,1,0,1,0,1,0,1,0,1,0,1
16239,29,2.0,43.349289914842046,27.93842120945484,6.0,5,5.0,1965,0.086885265,B,B,10,2277,2,1547.0,0,0,B,173315.20015961508,0,1,0,1,0,1,0,1,0,1,0,1
3542,57,2.0,58.66230515632223,34.844009507461976,11.0,5,14.0,2004,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,282286.2689662211,0,1,0,1,1,0,0,1,0,1,1,0
9283,62,3.0,83.9748179721351,32.78126,6.0,11,17.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,198946.72162960802,0,1,0,1,1,0,0,1,0,1,1,0
16309,7,4.0,68.74100834141069,44.139389046419936,6.0,7,9.0,1974,0.130617806,B,B,39,10418,9,900.0,1,9,B,274959.6725131746,0,1,0,1,0,1,0,1,0,1,0,1
4279,41,1.0,38.5647307085619,23.375426239696488,7.0,7,17.0,1984,0.175054867,B,B,36,10055,3,900.0,1,0,B,197342.7900939249,0,1,0,1,0,1,0,1,0,1,0,1
11203,25,2.0,46.34459317506156,30.15741369652677,6.0,3,9.0,1973,0.188783766,B,B,31,6137,4,900.0,0,1,B,183698.04949245555,0,1,0,1,0,1,0,1,0,1,0,1
7453,24,3.0,126.62135759143084,62.455480657702246,12.0,22,48.0,2011,0.111627393,B,B,50,12238,8,1970.0,2,3,B,179396.5210345617,0,1,0,1,0,1,0,1,0,1,0,1
13933,99,1.0,40.231058894405386,20.293791932745084,6.0,9,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,192605.56862226766,0,1,0,1,0,1,0,1,0,1,0,1
12301,34,1.0,29.12509219915495,9.393042199154948,6.0,25,25.0,2016,0.069753361,B,B,53,13670,4,900.0,1,11,B,179573.8414865316,0,1,0,1,0,1,0,1,0,1,0,1
8817,53,3.0,81.5142401661832,79.5502868605827,6.0,11,18.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B,335388.14968209947,0,1,0,1,0,1,0,1,0,1,0,1
13203,1,3.0,87.01469721536465,86.01678358745838,6.0,8,20.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,268123.0396065426,0,1,0,1,0,1,0,1,0,1,0,1
4793,42,1.0,43.17225613408544,22.441285524527263,10.0,12,24.0,2009,0.158249043,B,B,21,5731,0,900.0,1,0,B,176570.57265425753,0,1,0,1,0,1,0,1,0,1,0,1
5515,21,2.0,53.135523413205604,31.30434732693636,10.0,5,16.0,1979,0.194489265,B,B,47,8004,3,125.0,3,5,B,228803.787754716,0,1,0,1,0,1,0,1,0,1,0,1
8797,53,1.0,36.38415859331471,18.580740996596653,8.0,9,9.0,1966,0.049637257,B,B,34,7759,0,229.0,1,3,B,195807.91351666985,0,1,0,1,0,1,0,1,0,1,0,1
14251,62,1.0,39.972872645191394,22.55700001635425,10.0,10,16.0,1980,0.002211665,B,B,39,7614,3,900.0,1,5,A,184350.5996561813,0,1,0,1,1,0,0,1,0,1,1,0
15811,9,2.0,87.4763683684313,32.78126,6.0,7,6.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,239740.1144661136,0,1,0,1,0,1,0,1,0,1,0,1
235,87,1.0,39.71013090362949,19.538662994855247,8.0,4,17.0,1986,0.100455735,B,B,43,7227,0,900.0,1,6,A,182126.28089908932,0,1,0,1,1,0,0,1,0,1,1,0
6586,42,2.0,61.453027426030566,34.24733362765674,11.0,9,17.0,2007,0.158249043,B,B,21,5731,0,900.0,1,0,B,240411.02752795923,0,1,0,1,0,1,0,1,0,1,0,1
3815,9,1.0,42.754835514263135,32.78126,6.0,15,6.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,139025.78503488025,0,1,0,1,0,1,0,1,0,1,0,1
95,52,3.0,64.09893720767366,47.53497536707694,6.0,9,9.0,1973,0.371148999,B,B,34,7065,1,750.0,2,5,B,215410.66741128554,0,1,0,1,0,1,0,1,0,1,0,1
14336,85,3.0,77.72253783844418,48.853912870606536,10.0,15,16.0,1979,0.037177818,B,B,52,11217,1,2300.0,1,7,B,374107.02996324725,0,1,0,1,0,1,0,1,0,1,0,1
3632,91,3.0,62.07642708439829,39.01090594758203,7.0,4,14.0,1993,0.333891544,B,B,30,6564,1,900.0,0,0,B,331910.23653045145,0,1,0,1,0,1,0,1,0,1,0,1
12595,30,2.0,60.585326142580634,32.78126,6.0,4,19.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,138250.14982125087,0,1,0,1,0,1,0,1,0,1,0,1
4175,1,2.0,66.94991113358347,32.78126,6.0,1,20.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,148389.99260913054,0,1,0,1,0,1,0,1,0,1,0,1
11586,67,1.0,35.0401749907892,20.468757123906187,6.0,7,9.0,1979,0.100455735,B,B,43,7227,0,900.0,1,6,A,148213.98803176728,0,1,0,1,1,0,0,1,0,1,1,0
8974,54,2.0,90.14410635628307,70.41205635628307,6.0,10,6.0,2017,0.006076152,B,B,30,5285,0,645.0,6,6,B,502813.7726648614,0,1,0,1,0,1,0,1,0,1,0,1
7215,27,2.0,64.08275120869615,33.585462658022564,6.0,3,6.0,1977,0.01405792,B,B,1,290,0,900.0,0,0,B,109529.41109976935,0,1,0,1,0,1,0,1,0,1,0,1
16648,57,2.0,55.53349422824832,33.82319950957702,9.0,16,17.0,2001,0.090799103,B,B,74,19083,2,900.0,5,15,B,248197.17634074425,0,1,0,1,0,1,0,1,0,1,0,1
7469,93,2.0,45.283873695055426,30.03474550210679,6.0,9,12.0,1974,0.521867054,B,B,25,6149,0,900.0,0,0,B,168827.46855488466,0,1,0,1,0,1,0,1,0,1,0,1
10118,6,2.0,63.590479854427024,41.19150370172884,10.0,10,14.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B,189038.6289047243,0,1,0,1,0,1,0,1,0,1,0,1
2760,12,3.0,76.39041415178559,46.98764779988244,10.0,16,16.0,1981,0.090799103,B,B,74,19083,2,900.0,5,15,B,315198.8426273198,0,1,0,1,0,1,0,1,0,1,0,1
849,62,2.0,62.86967582157153,43.13762582157153,6.0,10,6.0,2017,0.072157581,B,B,2,629,1,900.0,0,0,A,158591.394110587,0,1,0,1,1,0,0,1,0,1,1,0
3255,33,1.0,31.56574531908704,11.833695319087038,6.0,14,17.0,1977,0.236108458,B,B,16,3893,27,900.0,3,10,B,166039.87643237456,0,1,0,1,0,1,0,1,0,1,0,1
16411,28,2.0,57.876390782908395,34.68845892108573,8.0,5,12.0,1990,0.118537385,B,B,30,6207,1,1183.0,1,0,B,241394.87698417762,0,1,0,1,0,1,0,1,0,1,0,1
1680,58,1.0,47.889736099421064,28.157686099421063,6.0,3,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,122731.00594990252,0,1,0,1,0,1,0,1,0,1,0,1
15609,124,2.0,68.33506016538028,42.91650527412736,11.0,14,21.0,2002,0.16909109,B,B,19,3856,10,900.0,2,5,B,448187.1264069303,0,1,0,1,0,1,0,1,0,1,0,1
15,13,1.0,46.833812204715244,21.755191779720462,9.0,6,25.0,2001,0.090799103,B,B,74,19083,2,900.0,5,15,B,213389.21999209185,0,1,0,1,0,1,0,1,0,1,0,1
1947,2,3.0,66.77610249855813,44.906746863303425,9.0,1,14.0,1977,0.309479124,B,B,35,7715,4,990.0,0,6,B,273289.96481843124,0,1,0,1,0,1,0,1,0,1,0,1
10583,67,1.0,33.55640173956649,16.84491058079932,7.0,12,12.0,1976,0.0077202819999999985,B,B,38,4788,2,900.0,0,4,B,177212.46521422267,0,1,0,1,0,1,0,1,0,1,0,1
11559,66,2.0,49.36026634690454,34.20589946018167,6.0,6,6.0,1965,0.111627393,B,B,50,12238,8,1970.0,2,3,B,186189.9995966562,0,1,0,1,0,1,0,1,0,1,0,1
14637,101,2.0,50.10283903622332,30.213764868055712,6.0,3,12.0,1970,0.225824954,A,B,41,6558,7,1548.0,3,2,B,188774.35189388948,1,0,0,1,0,1,1,0,0,1,0,1
15621,84,1.0,34.90863180087057,22.908749929271632,7.0,7,6.0,1960,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,169001.64968347887,0,1,0,1,0,1,0,1,0,1,0,1
5378,11,3.0,64.22642281406812,47.72993021144321,6.0,6,9.0,1974,0.00016967599999999998,B,B,36,5992,0,900.0,1,1,B,214886.1227378646,0,1,0,1,0,1,0,1,0,1,0,1
13227,55,3.0,76.49091073656092,47.97260155066218,10.0,4,17.0,1989,0.041365446,B,B,31,5569,0,900.0,1,4,B,91354.54925065245,0,1,0,1,0,1,0,1,0,1,0,1
5815,129,2.0,45.488501762401974,26.812971935594856,6.0,5,5.0,1964,0.020741326,B,B,24,5613,5,1340.0,2,5,B,184264.2930452119,0,1,0,1,0,1,0,1,0,1,0,1
6927,21,1.0,16.117154278583573,17.521778891296357,6.0,2,5.0,1965,0.194489265,B,B,47,8004,3,125.0,3,5,B,79913.2678558117,0,1,0,1,0,1,0,1,0,1,0,1
6593,35,1.0,31.30432936310813,19.77945837559049,7.0,8,12.0,1975,0.089039719,B,B,33,7976,5,900.0,0,11,B,178667.1558984088,0,1,0,1,0,1,0,1,0,1,0,1
4415,6,1.0,40.93319312330518,20.027291783920365,7.0,10,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B,122201.72191238734,0,1,0,1,0,1,0,1,0,1,0,1
3269,103,2.0,40.57524950466425,26.779997059033562,7.0,6,9.0,1966,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B,85708.21924929209,0,1,0,1,0,1,0,1,0,1,0,1
231,55,2.0,54.29165413230156,32.846836559136015,9.0,18,6.0,1990,0.041365446,B,B,31,5569,0,900.0,1,4,B,237650.71992505807,0,1,0,1,0,1,0,1,0,1,0,1
6280,61,2.0,64.7788067606914,37.163897931426646,10.0,3,17.0,1983,0.300322518,B,B,52,10311,6,900.0,1,9,B,309286.5696058098,0,1,0,1,0,1,0,1,0,1,0,1
7812,53,1.0,39.921107149340365,32.78126,6.0,5,17.0,1977,0.049637257,B,B,34,7759,0,229.0,1,3,B,192141.9918582559,0,1,0,1,0,1,0,1,0,1,0,1
4452,27,3.0,85.44751906026293,50.82894423817867,6.0,7,10.0,2017,0.017647053,B,B,2,469,0,900.0,0,0,B,218372.3045042005,0,1,0,1,0,1,0,1,0,1,0,1
1224,27,1.0,37.69269375364161,32.78126,6.0,8,22.0,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,114282.29524096187,0,1,0,1,0,1,0,1,0,1,0,1
1229,3,1.0,36.082206170154144,25.680428802135914,6.0,10,12.0,1972,0.050900058,B,B,43,10621,1,30.0,2,3,B,147032.13679007586,0,1,0,1,0,1,0,1,0,1,0,1
11947,52,1.0,37.02997353316829,19.099130743089443,9.0,8,16.0,1985,0.371148999,B,B,34,7065,1,750.0,2,5,B,163180.48987492846,0,1,0,1,0,1,0,1,0,1,0,1
8085,9,3.0,60.94625455788204,37.13461082903153,6.0,11,6.0,1976,0.13012277,B,B,8,1986,0,900.0,0,0,B,212408.01184620737,0,1,0,1,0,1,0,1,0,1,0,1
376,25,2.0,62.265170257989276,58.98555109480245,6.0,20,6.0,2018,0.069753361,B,B,53,13670,4,900.0,1,11,B,284467.14425660076,0,1,0,1,0,1,0,1,0,1,0,1
14474,166,2.0,48.86399027808752,32.08317180634333,6.0,10,6.0,1966,0.174739084,B,B,17,3379,9,100.0,0,3,B,227221.0404195109,0,1,0,1,0,1,0,1,0,1,0,1
6685,1,1.0,43.099855864341286,32.78126,6.0,18,6.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,134672.26909741882,0,1,0,1,0,1,0,1,0,1,0,1
5080,9,2.0,51.90793717337542,32.17588717337542,6.0,1,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,154970.5918389769,0,1,0,1,0,1,0,1,0,1,0,1
5261,41,2.0,55.33220454843096,31.126473241910467,8.0,8,12.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,239933.05253214165,0,1,0,1,0,1,0,1,0,1,0,1
6829,119,1.0,33.606998019105944,24.642355656124142,6.0,9,9.0,1967,0.000995363,B,B,42,7651,1,900.0,1,5,B,158420.30598512932,0,1,0,1,0,1,0,1,0,1,0,1
8413,107,2.0,44.06985698133916,29.93783786103595,6.0,2,5.0,1962,0.050272014,B,B,21,4231,14,1020.0,0,3,B,226905.03736149284,0,1,0,1,0,1,0,1,0,1,0,1
7346,62,1.0,34.770261396383574,18.483894526576666,9.0,1,17.0,1991,0.386771659,B,B,5,1135,0,900.0,0,0,A,87553.98856725151,0,1,0,1,1,0,0,1,0,1,1,0
14221,23,1.0,34.44761497002242,32.78126,6.0,2,6.0,1977,0.005767451,B,B,1,388,0,900.0,0,0,B,63676.97773376995,0,1,0,1,0,1,0,1,0,1,0,1
5483,1,2.0,68.18307866155254,34.763694850584,12.0,16,17.0,2014,0.007122317,B,B,1,264,0,900.0,0,1,B,137177.19996787398,0,1,0,1,0,1,0,1,0,1,0,1
1096,1,1.0,62.562517778848196,32.78126,6.0,11,6.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,197569.5829359884,0,1,0,1,0,1,0,1,0,1,0,1
8985,91,2.0,42.000166757695595,23.829106025914264,7.0,7,9.0,1970,0.000995363,B,B,42,7651,1,900.0,1,5,B,116999.46514223056,0,1,0,1,0,1,0,1,0,1,0,1
14426,83,2.0,48.85515142140571,31.46483979108005,6.0,6,9.0,1978,0.0077202819999999985,B,B,38,4788,2,900.0,0,4,B,210941.17620059027,0,1,0,1,0,1,0,1,0,1,0,1
13781,8,1.0,32.850738223719944,18.234837303005868,6.0,4,9.0,1981,0.219006007,B,B,28,6746,3,900.0,1,4,B,158328.4056422945,0,1,0,1,0,1,0,1,0,1,0,1
14707,41,3.0,83.10748001579957,45.94841431926553,12.0,19,6.0,2009,0.175054867,B,B,36,10055,3,900.0,1,0,B,394235.91417352407,0,1,0,1,0,1,0,1,0,1,0,1
485,1,1.0,39.05233281609004,32.78126,6.0,14,17.0,2016,0.007122317,B,B,1,264,0,900.0,0,1,B,167639.50051708595,0,1,0,1,0,1,0,1,0,1,0,1
14349,88,1.0,35.81920744671094,17.337762131852433,6.0,7,12.0,1975,0.127375905,B,B,43,8429,3,900.0,3,9,B,156473.57108707615,0,1,0,1,0,1,0,1,0,1,0,1
5343,21,2.0,45.7014017205291,28.08445061369997,6.0,11,6.0,1968,0.034331497,B,B,25,5487,3,900.0,0,4,B,190532.38841674503,0,1,0,1,0,1,0,1,0,1,0,1
1246,31,2.0,50.413298631416595,35.53396345936323,6.0,3,5.0,1960,0.151346216,B,A,32,5889,10,830.0,4,1,B,201983.66560972302,0,1,1,0,0,1,0,1,1,0,0,1
12490,6,2.0,64.00923129533214,34.82575857710815,12.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,168980.3708459613,0,1,0,1,0,1,0,1,0,1,0,1
4815,6,2.0,66.74137643488322,32.78126,6.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,177688.29184103358,0,1,0,1,0,1,0,1,0,1,0,1
5173,34,2.0,61.17251632293808,54.76201278841383,6.0,14,6.0,2015,0.069753361,B,B,53,13670,4,900.0,1,11,B,279806.6992305174,0,1,0,1,0,1,0,1,0,1,0,1
9106,32,3.0,63.63439823539139,48.647834527246026,6.0,11,6.0,1972,0.135649789,B,B,46,7960,6,350.0,3,11,B,325461.157704322,0,1,0,1,0,1,0,1,0,1,0,1
6823,1,1.0,43.60709224614804,32.78126,6.0,12,20.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,166233.2503645109,0,1,0,1,0,1,0,1,0,1,0,1
7500,11,1.0,36.58154117862211,19.82830164645355,8.0,11,16.0,1983,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,173868.08708113094,0,1,0,1,0,1,0,1,0,1,0,1
5940,12,2.0,74.37263944577403,34.0549704275549,14.0,15,17.0,2005,0.090799103,B,B,74,19083,2,900.0,5,15,B,351005.217654304,0,1,0,1,0,1,0,1,0,1,0,1
6804,84,2.0,46.523589170719795,29.82043615258845,6.0,3,9.0,1974,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,175062.6005985943,0,1,0,1,0,1,0,1,0,1,0,1
5397,75,2.0,66.43277587865138,34.827450611914806,11.0,7,22.0,2003,0.307466659,B,A,30,5048,9,325.0,2,5,B,386205.84304988506,0,1,1,0,0,1,0,1,1,0,0,1
1536,66,1.0,43.38387035556698,23.842388748655853,8.0,4,19.0,1997,0.111627393,B,B,50,12238,8,1970.0,2,3,B,218638.332450608,0,1,0,1,0,1,0,1,0,1,0,1
13205,41,2.0,55.84928766184482,34.81451106245365,8.0,12,12.0,1983,0.175054867,B,B,36,10055,3,900.0,1,0,B,251414.5821305725,0,1,0,1,0,1,0,1,0,1,0,1
10457,167,1.0,33.917764546970645,24.58779021188261,6.0,7,6.0,1961,0.236108458,B,B,16,3893,27,900.0,3,10,B,167521.44739683243,0,1,0,1,0,1,0,1,0,1,0,1
11218,53,2.0,45.765215904283956,26.86341811772539,6.0,8,14.0,1976,0.313924552,B,B,22,4625,11,3855.0,2,10,B,227510.9589997448,0,1,0,1,0,1,0,1,0,1,0,1
13038,74,2.0,80.48450542502692,32.78126,6.0,15,6.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,245113.24301967226,0,1,0,1,0,1,0,1,0,1,0,1
6108,168,2.0,60.40500029432032,32.47406623153358,9.0,6,6.0,1990,0.341071945,B,B,27,5664,48,2300.0,3,11,B,301088.9556597101,0,1,0,1,0,1,0,1,0,1,0,1
16532,42,2.0,53.27412443692214,32.51778279574867,9.0,10,12.0,2007,0.158249043,B,B,21,5731,0,900.0,1,0,B,228880.11238197176,0,1,0,1,0,1,0,1,0,1,0,1
12596,62,2.0,78.6860221417707,77.69475998644724,6.0,13,17.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,209682.66546351282,0,1,0,1,1,0,0,1,0,1,1,0
14992,27,1.0,47.88393910822789,32.78126,6.0,9,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,146688.82378158002,0,1,0,1,1,0,0,1,0,1,1,0
